Log_ID,Timestamp,Action,User_Role,Data_Accessed,Compliance_Flag
98425,2021-12-06,MODEL_RUN,Admin,PII,OK
98426,2024-01-23,VIEW,Admin,Financial,OK
98427,2022-10-21,MODEL_RUN,System,PII,OK
98428,2024-12-04,DATA_MASK,System,Financial,OK
98429,2023-12-01,DATA_MASK,Analyst,PII,OK
98430,2023-08-07,VIEW,Analyst,Financial,OK
98431,2023-07-26,DATA_MASK,System,Financial,OK
98432,2022-07-17,MODEL_RUN,System,Financial,OK
98433,2023-09-04,MODEL_RUN,Admin,PII,Violation
98434,2024-06-28,MODEL_RUN,Admin,PII,OK
98435,2021-03-19,UPDATE,Admin,Financial,OK
98436,2022-11-13,UPDATE,Analyst,PII,OK
98437,2025-08-17,UPDATE,System,Financial,OK
98438,2025-07-08,DATA_MASK,System,PII,OK
98439,2025-04-12,UPDATE,System,Financial,OK
98440,2021-07-07,VIEW,Admin,PII,OK
98441,2024-07-23,VIEW,Analyst,PII,OK
98442,2024-05-31,UPDATE,System,Financial,OK
98443,2021-10-02,DATA_MASK,System,Financial,OK
98444,2024-08-06,UPDATE,Admin,PII,OK
98445,2024-07-25,MODEL_RUN,Admin,PII,OK
98446,2024-09-06,MODEL_RUN,Analyst,PII,OK
98447,2024-10-28,DATA_MASK,System,PII,Violation
98448,2023-12-22,VIEW,Analyst,Financial,OK
98449,2023-09-30,UPDATE,Admin,Financial,Violation
98450,2021-10-04,VIEW,Admin,PII,OK
98451,2025-06-05,UPDATE,System,PII,OK
98452,2021-04-07,UPDATE,System,PII,OK
98453,2022-03-04,DATA_MASK,Admin,Financial,OK
98454,2021-09-29,VIEW,System,Financial,OK
98455,2023-10-21,DATA_MASK,System,PII,OK
98456,2022-09-01,UPDATE,Admin,PII,Violation
98457,2024-04-07,VIEW,System,PII,OK
98458,2021-04-09,DATA_MASK,Analyst,Financial,OK
98459,2024-11-15,DATA_MASK,System,Financial,OK
98460,2023-09-27,VIEW,Admin,Financial,OK
98461,2024-11-12,DATA_MASK,Admin,Financial,OK
98462,2022-02-18,VIEW,System,PII,OK
98463,2025-07-13,DATA_MASK,Admin,PII,OK
98464,2023-04-20,UPDATE,System,Financial,OK
98465,2023-11-10,UPDATE,System,Financial,OK
98466,2021-01-25,DATA_MASK,Admin,PII,OK
98467,2025-06-30,VIEW,System,PII,OK
98468,2023-01-07,MODEL_RUN,Analyst,PII,OK
98469,2024-05-24,UPDATE,Admin,Financial,OK
98470,2024-05-15,UPDATE,Admin,PII,OK
98471,2021-05-16,VIEW,Admin,Financial,OK
98472,2021-05-30,MODEL_RUN,Admin,Financial,OK
98473,2022-03-28,VIEW,Admin,PII,OK
98474,2024-08-15,DATA_MASK,System,Financial,OK
98475,2021-12-11,DATA_MASK,Admin,Financial,OK
98476,2024-11-19,VIEW,Analyst,Financial,OK
98477,2025-07-26,DATA_MASK,System,PII,OK
98478,2021-08-28,DATA_MASK,System,PII,OK
98479,2021-11-14,UPDATE,System,Financial,Violation
98480,2025-11-18,MODEL_RUN,Analyst,PII,OK
98481,2024-10-13,UPDATE,System,PII,OK
98482,2021-01-27,VIEW,Analyst,PII,OK
98483,2022-10-15,VIEW,System,PII,OK
98484,2021-07-14,UPDATE,Admin,Financial,OK
98485,2021-09-10,UPDATE,Admin,Financial,OK
98486,2024-12-30,UPDATE,Analyst,Financial,OK
98487,2025-12-19,VIEW,Analyst,Financial,Violation
98488,2023-11-17,MODEL_RUN,System,Financial,OK
98489,2024-05-28,UPDATE,Admin,Financial,OK
98490,2025-02-24,VIEW,Analyst,Financial,OK
98491,2022-01-30,UPDATE,System,Financial,OK
98492,2025-06-21,UPDATE,System,PII,OK
98493,2024-09-01,VIEW,System,Financial,OK
98494,2024-08-25,MODEL_RUN,System,Financial,OK
98495,2022-07-28,VIEW,System,PII,OK
98496,2023-12-08,VIEW,Analyst,PII,OK
98497,2024-10-02,DATA_MASK,Analyst,PII,OK
98498,2023-09-26,VIEW,System,PII,OK
98499,2023-06-17,VIEW,System,PII,OK
98500,2021-02-19,MODEL_RUN,Analyst,Financial,OK
98501,2022-05-09,DATA_MASK,Analyst,Financial,OK
98502,2022-07-03,MODEL_RUN,Admin,Financial,OK
98503,2021-09-13,VIEW,Admin,Financial,OK
98504,2025-02-11,UPDATE,Admin,PII,OK
98505,2021-05-01,VIEW,Analyst,PII,OK
98506,2025-07-09,MODEL_RUN,System,Financial,OK
98507,2025-02-28,UPDATE,Admin,Financial,OK
98508,2025-12-15,MODEL_RUN,Analyst,Financial,OK
98509,2024-10-15,MODEL_RUN,System,Financial,OK
98510,2024-05-26,VIEW,Admin,PII,OK
98511,2022-02-25,UPDATE,System,PII,OK
98512,2021-11-18,MODEL_RUN,Analyst,Financial,OK
98513,2021-06-02,MODEL_RUN,Admin,Financial,OK
98514,2024-08-04,VIEW,Admin,PII,OK
98515,2025-07-06,VIEW,System,PII,OK
98516,2021-07-24,MODEL_RUN,System,Financial,OK
98517,2021-05-19,MODEL_RUN,System,Financial,OK
98518,2024-06-10,VIEW,Analyst,PII,OK
98519,2021-10-13,DATA_MASK,Analyst,PII,OK
98520,2024-08-01,VIEW,Admin,Financial,OK
98521,2022-11-06,DATA_MASK,Admin,Financial,OK
98522,2024-10-02,MODEL_RUN,Admin,PII,OK
98523,2021-03-08,UPDATE,Analyst,PII,Violation
98524,2023-01-04,UPDATE,System,PII,OK
98525,2025-06-02,MODEL_RUN,Analyst,PII,OK
98526,2023-01-13,VIEW,System,Financial,OK
98527,2021-06-11,MODEL_RUN,Analyst,Financial,Violation
98528,2021-01-13,VIEW,Admin,Financial,OK
98529,2023-11-12,UPDATE,Analyst,Financial,OK
98530,2023-08-24,VIEW,Admin,PII,OK
98531,2023-11-11,UPDATE,Analyst,Financial,OK
98532,2024-09-16,MODEL_RUN,Admin,PII,OK
98533,2025-03-09,MODEL_RUN,System,Financial,OK
98534,2022-02-07,UPDATE,System,Financial,OK
98535,2022-08-13,MODEL_RUN,System,Financial,OK
98536,2022-12-19,UPDATE,Analyst,PII,OK
98537,2021-02-10,UPDATE,Analyst,Financial,OK
98538,2023-12-17,VIEW,System,Financial,OK
98539,2022-10-18,UPDATE,Analyst,Financial,OK
98540,2021-12-23,VIEW,System,Financial,OK
98541,2023-03-21,VIEW,Analyst,PII,OK
98542,2025-03-25,VIEW,Analyst,PII,OK
98543,2023-10-15,DATA_MASK,System,PII,OK
98544,2022-11-10,VIEW,Admin,Financial,Violation
98545,2022-02-11,UPDATE,Admin,PII,OK
98546,2021-02-04,VIEW,Analyst,Financial,OK
98547,2025-12-15,DATA_MASK,System,PII,OK
98548,2024-10-08,DATA_MASK,Analyst,Financial,OK
98549,2025-09-07,DATA_MASK,Analyst,PII,OK
98550,2021-11-30,UPDATE,Analyst,PII,OK
98551,2025-04-01,VIEW,Analyst,PII,OK
98552,2022-11-29,MODEL_RUN,Analyst,Financial,OK
98553,2025-09-15,VIEW,Admin,Financial,Violation
98554,2022-02-22,DATA_MASK,Analyst,PII,Violation
98555,2022-04-28,MODEL_RUN,Analyst,Financial,OK
98556,2025-03-04,DATA_MASK,Admin,PII,OK
98557,2022-02-20,VIEW,Admin,PII,OK
98558,2023-04-08,VIEW,Admin,Financial,OK
98559,2025-09-12,VIEW,Analyst,PII,OK
98560,2022-11-30,VIEW,Admin,Financial,OK
98561,2024-12-19,VIEW,Admin,Financial,OK
98562,2022-01-01,MODEL_RUN,System,Financial,OK
98563,2021-03-23,DATA_MASK,Analyst,Financial,OK
98564,2022-12-29,MODEL_RUN,Admin,Financial,OK
98565,2024-11-03,MODEL_RUN,Analyst,PII,OK
98566,2022-05-21,MODEL_RUN,Admin,PII,Violation
98567,2022-01-01,UPDATE,System,Financial,OK
98568,2023-10-25,UPDATE,System,PII,OK
98569,2025-10-04,MODEL_RUN,System,Financial,OK
98570,2023-06-04,MODEL_RUN,System,PII,OK
98571,2024-03-05,MODEL_RUN,System,PII,OK
98572,2022-02-17,UPDATE,Admin,Financial,OK
98573,2023-03-11,MODEL_RUN,Admin,PII,OK
98574,2022-12-18,MODEL_RUN,Admin,PII,OK
98575,2021-04-04,MODEL_RUN,System,PII,OK
98576,2021-08-09,DATA_MASK,Analyst,PII,OK
98577,2021-10-28,UPDATE,Admin,Financial,OK
98578,2022-10-16,UPDATE,Analyst,PII,OK
98579,2022-10-29,VIEW,System,Financial,OK
98580,2022-12-27,UPDATE,Analyst,Financial,OK
98581,2024-04-17,DATA_MASK,System,Financial,OK
98582,2022-11-02,UPDATE,System,Financial,OK
98583,2023-07-17,UPDATE,Admin,Financial,OK
98584,2024-04-02,MODEL_RUN,Admin,PII,OK
98585,2024-10-03,DATA_MASK,Admin,PII,OK
98586,2023-06-07,MODEL_RUN,Analyst,PII,OK
98587,2025-08-01,UPDATE,Analyst,PII,OK
98588,2023-01-06,VIEW,Analyst,PII,OK
98589,2023-09-25,UPDATE,Admin,Financial,Violation
98590,2021-11-11,UPDATE,Analyst,Financial,OK
98591,2021-04-04,VIEW,System,Financial,OK
98592,2024-06-30,VIEW,Analyst,PII,OK
98593,2023-11-04,MODEL_RUN,Admin,PII,Violation
98594,2021-02-07,VIEW,Admin,Financial,OK
98595,2025-01-07,UPDATE,System,Financial,OK
98596,2023-05-01,DATA_MASK,System,PII,OK
98597,2022-06-09,VIEW,System,PII,OK
98598,2025-09-01,MODEL_RUN,System,Financial,OK
98599,2024-07-18,UPDATE,Admin,Financial,OK
98600,2024-08-21,UPDATE,Analyst,PII,Violation
98601,2022-08-11,UPDATE,System,Financial,OK
98602,2022-10-25,UPDATE,System,Financial,OK
98603,2025-09-10,UPDATE,Analyst,PII,OK
98604,2022-12-04,DATA_MASK,Admin,Financial,OK
98605,2023-06-14,DATA_MASK,Analyst,Financial,OK
98606,2021-04-19,DATA_MASK,System,PII,OK
98607,2025-06-01,DATA_MASK,Analyst,Financial,Violation
98608,2021-02-16,UPDATE,Admin,PII,OK
98609,2023-01-14,MODEL_RUN,Admin,PII,OK
98610,2025-06-04,UPDATE,Analyst,Financial,OK
98611,2021-02-16,VIEW,Analyst,PII,OK
98612,2021-11-27,UPDATE,Analyst,Financial,OK
98613,2023-07-18,UPDATE,Admin,Financial,OK
98614,2025-07-28,UPDATE,System,Financial,OK
98615,2024-08-15,VIEW,System,Financial,OK
98616,2022-10-02,DATA_MASK,Analyst,Financial,OK
98617,2025-02-12,MODEL_RUN,Analyst,PII,Violation
98618,2023-02-14,VIEW,Admin,PII,OK
98619,2025-03-16,UPDATE,Analyst,PII,Violation
98620,2021-11-11,UPDATE,Analyst,PII,OK
98621,2025-05-27,UPDATE,System,PII,OK
98622,2024-03-01,VIEW,Analyst,PII,OK
98623,2025-06-14,DATA_MASK,Admin,Financial,OK
98624,2022-10-30,DATA_MASK,Admin,PII,OK
98625,2022-08-11,DATA_MASK,Admin,PII,OK
98626,2023-01-05,MODEL_RUN,System,Financial,Violation
98627,2025-05-06,DATA_MASK,Admin,Financial,OK
98628,2022-01-28,MODEL_RUN,Admin,Financial,OK
98629,2021-07-27,MODEL_RUN,System,Financial,OK
98630,2021-08-23,DATA_MASK,Admin,PII,OK
98631,2021-02-01,DATA_MASK,Analyst,Financial,OK
98632,2023-06-04,DATA_MASK,Analyst,Financial,OK
98633,2022-12-06,VIEW,Analyst,Financial,OK
98634,2025-05-10,DATA_MASK,Analyst,PII,Violation
98635,2024-11-09,MODEL_RUN,Admin,PII,OK
98636,2022-03-03,VIEW,Analyst,Financial,OK
98637,2022-09-14,UPDATE,Admin,PII,OK
98638,2021-12-20,VIEW,System,Financial,OK
98639,2021-12-21,MODEL_RUN,Admin,PII,OK
98640,2023-06-16,MODEL_RUN,System,PII,Violation
98641,2023-04-21,DATA_MASK,System,Financial,Violation
98642,2023-10-08,MODEL_RUN,System,Financial,OK
98643,2022-08-25,MODEL_RUN,Analyst,PII,OK
98644,2025-10-24,UPDATE,System,PII,OK
98645,2022-12-25,UPDATE,System,Financial,OK
98646,2021-11-21,MODEL_RUN,Admin,PII,OK
98647,2021-08-02,UPDATE,Admin,Financial,OK
98648,2024-04-15,VIEW,System,Financial,OK
98649,2021-01-13,MODEL_RUN,System,PII,OK
98650,2023-03-16,VIEW,System,PII,OK
98651,2023-08-13,VIEW,Analyst,Financial,OK
98652,2023-02-25,UPDATE,Admin,Financial,OK
98653,2024-08-30,VIEW,Analyst,Financial,OK
98654,2022-07-15,UPDATE,Analyst,PII,OK
98655,2022-05-04,VIEW,Analyst,Financial,OK
98656,2024-04-30,MODEL_RUN,Analyst,PII,OK
98657,2021-07-06,DATA_MASK,Analyst,Financial,Violation
98658,2024-11-22,UPDATE,System,Financial,OK
98659,2023-11-16,VIEW,Admin,PII,OK
98660,2021-06-12,MODEL_RUN,Admin,Financial,OK
98661,2024-07-20,DATA_MASK,Admin,Financial,OK
98662,2025-08-08,DATA_MASK,System,PII,Violation
98663,2024-08-01,MODEL_RUN,System,Financial,Violation
98664,2022-08-06,UPDATE,Admin,PII,OK
98665,2021-05-16,VIEW,System,Financial,OK
98666,2025-10-10,UPDATE,Analyst,Financial,OK
98667,2022-09-15,UPDATE,System,Financial,OK
98668,2023-10-10,DATA_MASK,Admin,Financial,OK
98669,2025-08-26,UPDATE,System,PII,Violation
98670,2025-01-16,MODEL_RUN,Admin,Financial,OK
98671,2025-11-29,UPDATE,Admin,Financial,OK
98672,2025-06-20,VIEW,Admin,PII,Violation
98673,2022-02-27,VIEW,Admin,PII,OK
98674,2025-07-31,DATA_MASK,Analyst,PII,OK
98675,2025-09-26,UPDATE,Admin,PII,OK
98676,2023-06-27,MODEL_RUN,Admin,Financial,OK
98677,2022-01-25,VIEW,Analyst,PII,OK
98678,2021-10-22,MODEL_RUN,System,PII,OK
98679,2024-01-31,DATA_MASK,System,Financial,OK
98680,2025-01-04,VIEW,Analyst,PII,OK
98681,2021-12-01,VIEW,Analyst,PII,OK
98682,2025-09-01,UPDATE,Admin,Financial,OK
98683,2023-11-14,UPDATE,System,PII,OK
98684,2021-07-12,VIEW,Admin,Financial,OK
98685,2023-04-06,MODEL_RUN,Analyst,Financial,OK
98686,2025-09-29,DATA_MASK,System,Financial,OK
98687,2022-11-16,DATA_MASK,Admin,PII,OK
98688,2023-11-26,MODEL_RUN,Analyst,Financial,Violation
98689,2023-12-13,DATA_MASK,System,PII,OK
98690,2022-05-09,MODEL_RUN,Admin,Financial,OK
98691,2023-07-26,VIEW,Admin,PII,OK
98692,2024-02-19,UPDATE,System,PII,OK
98693,2022-04-18,MODEL_RUN,Admin,PII,OK
98694,2023-11-30,MODEL_RUN,Admin,Financial,OK
98695,2021-11-02,DATA_MASK,Analyst,PII,OK
98696,2022-12-19,UPDATE,Analyst,PII,OK
98697,2021-02-22,MODEL_RUN,Analyst,Financial,OK
98698,2021-04-16,VIEW,Analyst,Financial,OK
98699,2022-04-14,MODEL_RUN,Admin,Financial,OK
98700,2025-06-24,MODEL_RUN,Admin,PII,OK
98701,2025-06-14,UPDATE,Analyst,Financial,Violation
98702,2023-10-21,MODEL_RUN,Analyst,PII,OK
98703,2023-09-02,DATA_MASK,Admin,PII,OK
98704,2024-07-05,MODEL_RUN,System,PII,OK
98705,2023-12-06,UPDATE,Analyst,PII,OK
98706,2025-10-14,UPDATE,System,PII,OK
98707,2022-07-18,VIEW,Admin,PII,Violation
98708,2022-07-06,UPDATE,Admin,PII,OK
98709,2024-04-15,DATA_MASK,Analyst,Financial,Violation
98710,2021-01-20,MODEL_RUN,System,Financial,OK
98711,2024-12-21,MODEL_RUN,Analyst,Financial,OK
98712,2022-07-02,VIEW,Admin,Financial,Violation
98713,2024-08-18,UPDATE,Admin,PII,OK
98714,2024-12-13,DATA_MASK,Admin,Financial,OK
98715,2022-07-23,VIEW,Admin,Financial,OK
98716,2021-05-07,MODEL_RUN,Admin,PII,OK
98717,2022-12-06,DATA_MASK,Analyst,Financial,OK
98718,2023-02-24,VIEW,Analyst,Financial,OK
98719,2025-08-27,MODEL_RUN,System,PII,OK
98720,2025-02-15,UPDATE,Analyst,PII,OK
98721,2024-02-29,DATA_MASK,Admin,Financial,OK
98722,2025-02-18,UPDATE,System,PII,OK
98723,2023-08-10,UPDATE,System,PII,Violation
98724,2023-05-13,UPDATE,Analyst,Financial,OK
98725,2021-05-13,MODEL_RUN,Admin,Financial,OK
98726,2024-06-12,MODEL_RUN,System,Financial,OK
98727,2024-12-20,VIEW,Analyst,Financial,OK
98728,2022-09-07,DATA_MASK,System,PII,OK
98729,2023-07-28,DATA_MASK,Admin,Financial,OK
98730,2021-03-05,MODEL_RUN,System,PII,OK
98731,2021-08-18,VIEW,System,PII,Violation
98732,2025-10-12,VIEW,Admin,Financial,OK
98733,2022-10-05,MODEL_RUN,Analyst,Financial,OK
98734,2021-01-18,VIEW,Admin,PII,OK
98735,2025-07-04,MODEL_RUN,System,PII,OK
98736,2025-02-22,UPDATE,Admin,Financial,OK
98737,2022-05-24,UPDATE,Analyst,Financial,OK
98738,2025-11-10,DATA_MASK,System,PII,OK
98739,2023-04-03,DATA_MASK,Admin,Financial,Violation
98740,2025-09-23,MODEL_RUN,System,Financial,OK
98741,2024-11-18,UPDATE,Analyst,PII,OK
98742,2022-10-31,DATA_MASK,Analyst,Financial,OK
98743,2022-12-05,DATA_MASK,System,PII,OK
98744,2023-06-19,UPDATE,Admin,Financial,OK
98745,2022-03-04,VIEW,Admin,Financial,OK
98746,2024-10-31,VIEW,System,PII,OK
98747,2025-07-17,UPDATE,Admin,Financial,OK
98748,2021-04-12,UPDATE,Admin,PII,OK
98749,2025-03-22,MODEL_RUN,Admin,PII,OK
98750,2024-07-02,VIEW,Admin,Financial,Violation
98751,2025-01-07,VIEW,Admin,PII,OK
98752,2024-06-20,UPDATE,System,Financial,OK
98753,2025-04-05,UPDATE,Admin,Financial,OK
98754,2024-04-01,MODEL_RUN,System,PII,OK
98755,2024-03-25,MODEL_RUN,Analyst,PII,OK
98756,2024-05-01,MODEL_RUN,System,PII,OK
98757,2025-05-26,UPDATE,System,Financial,OK
98758,2024-02-01,VIEW,Analyst,PII,Violation
98759,2021-05-06,DATA_MASK,Analyst,PII,OK
98760,2025-10-12,UPDATE,Analyst,PII,OK
98761,2021-01-13,UPDATE,Analyst,Financial,OK
98762,2023-12-20,DATA_MASK,Admin,PII,OK
98763,2022-09-22,UPDATE,Analyst,PII,OK
98764,2024-04-02,MODEL_RUN,System,PII,OK
98765,2025-06-30,VIEW,System,PII,OK
98766,2022-05-29,UPDATE,Analyst,PII,OK
98767,2024-05-06,MODEL_RUN,System,Financial,OK
98768,2024-01-06,VIEW,System,PII,OK
98769,2025-04-26,DATA_MASK,Analyst,Financial,OK
98770,2022-12-30,VIEW,Admin,PII,OK
98771,2025-03-11,VIEW,System,Financial,OK
98772,2021-12-14,VIEW,Admin,Financial,OK
98773,2023-01-09,UPDATE,Analyst,Financial,Violation
98774,2025-12-01,MODEL_RUN,System,PII,OK
98775,2022-04-13,DATA_MASK,System,PII,OK
98776,2022-02-22,VIEW,Admin,Financial,OK
98777,2022-05-30,UPDATE,Analyst,Financial,OK
98778,2024-10-15,UPDATE,System,PII,OK
98779,2025-11-19,MODEL_RUN,Analyst,Financial,OK
98780,2025-09-18,UPDATE,Admin,Financial,OK
98781,2025-06-23,DATA_MASK,Analyst,Financial,OK
98782,2021-08-29,MODEL_RUN,Admin,Financial,OK
98783,2025-07-03,VIEW,System,PII,OK
98784,2024-04-08,DATA_MASK,System,PII,OK
98785,2025-05-08,MODEL_RUN,System,PII,OK
98786,2022-09-25,UPDATE,Admin,PII,OK
98787,2023-03-16,MODEL_RUN,Admin,PII,OK
98788,2021-07-30,VIEW,System,PII,OK
98789,2022-04-14,VIEW,Admin,Financial,OK
98790,2025-11-03,DATA_MASK,Admin,Financial,OK
98791,2022-04-01,MODEL_RUN,Analyst,Financial,Violation
98792,2021-10-12,UPDATE,Admin,Financial,OK
98793,2021-09-12,UPDATE,System,PII,OK
98794,2024-11-08,UPDATE,System,PII,OK
98795,2024-02-13,DATA_MASK,Analyst,Financial,Violation
98796,2022-09-25,UPDATE,Admin,PII,OK
98797,2025-08-19,MODEL_RUN,Analyst,Financial,Violation
98798,2022-03-12,VIEW,System,PII,OK
98799,2021-10-18,UPDATE,System,Financial,OK
98800,2022-10-24,DATA_MASK,System,PII,OK
98801,2023-01-19,VIEW,System,PII,OK
98802,2024-12-16,UPDATE,System,PII,OK
98803,2021-05-15,VIEW,Analyst,Financial,OK
98804,2024-07-03,VIEW,System,PII,OK
98805,2025-08-16,MODEL_RUN,Analyst,Financial,Violation
98806,2022-08-13,MODEL_RUN,Admin,Financial,OK
98807,2024-09-24,UPDATE,Admin,Financial,OK
98808,2021-09-18,UPDATE,Analyst,PII,Violation
98809,2025-03-17,VIEW,Analyst,Financial,OK
98810,2022-10-14,DATA_MASK,System,Financial,OK
98811,2024-11-10,MODEL_RUN,Admin,PII,Violation
98812,2025-03-30,UPDATE,Analyst,PII,OK
98813,2023-03-24,MODEL_RUN,Analyst,Financial,OK
98814,2025-08-18,VIEW,System,Financial,OK
98815,2021-12-17,UPDATE,Admin,Financial,OK
98816,2025-11-21,VIEW,System,Financial,OK
98817,2023-11-02,UPDATE,System,PII,OK
98818,2021-02-27,DATA_MASK,Analyst,Financial,OK
98819,2023-03-02,VIEW,Admin,Financial,OK
98820,2024-07-08,DATA_MASK,Admin,PII,OK
98821,2024-06-20,MODEL_RUN,Admin,Financial,OK
98822,2023-09-21,UPDATE,Analyst,Financial,OK
98823,2024-03-23,DATA_MASK,Admin,PII,OK
98824,2025-02-13,MODEL_RUN,Admin,Financial,OK
98825,2021-02-01,VIEW,System,PII,OK
98826,2024-09-19,VIEW,Analyst,Financial,OK
98827,2025-04-19,VIEW,System,PII,OK
98828,2024-10-05,DATA_MASK,System,PII,OK
98829,2022-10-18,VIEW,Analyst,Financial,OK
98830,2021-09-07,UPDATE,Admin,PII,OK
98831,2021-10-18,DATA_MASK,System,Financial,OK
98832,2021-01-24,VIEW,System,PII,OK
98833,2024-09-30,UPDATE,System,Financial,OK
98834,2025-07-19,UPDATE,Admin,PII,OK
98835,2023-12-13,DATA_MASK,System,Financial,OK
98836,2023-06-30,MODEL_RUN,System,PII,OK
98837,2024-01-24,DATA_MASK,System,PII,OK
98838,2023-07-22,MODEL_RUN,System,Financial,OK
98839,2021-05-25,VIEW,System,PII,OK
98840,2021-01-24,UPDATE,Admin,PII,OK
98841,2024-11-12,DATA_MASK,Analyst,Financial,Violation
98842,2022-09-13,DATA_MASK,System,Financial,OK
98843,2025-10-08,DATA_MASK,System,Financial,OK
98844,2021-06-26,MODEL_RUN,Admin,PII,OK
98845,2023-01-15,DATA_MASK,System,PII,OK
98846,2022-10-28,UPDATE,Analyst,Financial,OK
98847,2021-03-08,MODEL_RUN,Admin,Financial,OK
98848,2022-12-14,MODEL_RUN,System,Financial,OK
98849,2023-02-23,VIEW,Admin,Financial,OK
98850,2025-03-19,VIEW,System,Financial,OK
98851,2023-05-01,MODEL_RUN,Admin,PII,OK
98852,2023-02-07,UPDATE,Analyst,Financial,OK
98853,2022-03-02,VIEW,Analyst,Financial,OK
98854,2021-12-27,UPDATE,Admin,PII,OK
98855,2024-09-16,VIEW,System,Financial,OK
98856,2021-05-20,UPDATE,System,Financial,OK
98857,2024-01-14,VIEW,Analyst,Financial,OK
98858,2023-05-18,UPDATE,System,PII,OK
98859,2025-07-28,MODEL_RUN,Admin,PII,OK
98860,2024-05-10,DATA_MASK,Analyst,Financial,OK
98861,2025-08-14,DATA_MASK,Admin,Financial,OK
98862,2021-04-15,VIEW,Admin,PII,OK
98863,2021-09-25,UPDATE,Analyst,PII,OK
98864,2021-02-21,VIEW,Analyst,Financial,OK
98865,2024-07-14,VIEW,Analyst,PII,OK
98866,2025-02-26,MODEL_RUN,Admin,Financial,Violation
98867,2025-05-24,DATA_MASK,Admin,Financial,Violation
98868,2023-10-13,UPDATE,Analyst,Financial,OK
98869,2021-05-06,MODEL_RUN,Admin,PII,OK
98870,2024-09-24,MODEL_RUN,System,PII,OK
98871,2024-10-05,DATA_MASK,Admin,PII,OK
98872,2024-10-10,UPDATE,Analyst,PII,OK
98873,2024-02-05,UPDATE,Admin,Financial,OK
98874,2023-04-06,VIEW,Analyst,Financial,Violation
98875,2023-08-11,VIEW,Admin,PII,OK
98876,2024-01-09,DATA_MASK,System,Financial,OK
98877,2021-10-17,UPDATE,Admin,PII,OK
98878,2023-08-19,UPDATE,Analyst,PII,OK
98879,2022-02-06,UPDATE,System,Financial,OK
98880,2024-08-01,DATA_MASK,Admin,PII,OK
98881,2023-05-03,MODEL_RUN,Analyst,PII,OK
98882,2025-03-20,UPDATE,Analyst,Financial,OK
98883,2025-04-10,MODEL_RUN,System,Financial,Violation
98884,2025-11-08,DATA_MASK,Analyst,Financial,OK
98885,2023-04-25,UPDATE,Admin,Financial,Violation
98886,2025-01-23,VIEW,Analyst,PII,OK
98887,2023-12-29,UPDATE,Analyst,PII,OK
98888,2022-10-01,MODEL_RUN,System,PII,OK
98889,2021-12-27,DATA_MASK,Admin,PII,OK
98890,2025-06-09,MODEL_RUN,Admin,Financial,OK
98891,2022-06-20,MODEL_RUN,System,PII,OK
98892,2021-10-29,MODEL_RUN,System,PII,OK
98893,2021-03-05,DATA_MASK,Analyst,Financial,OK
98894,2025-05-17,DATA_MASK,Analyst,PII,OK
98895,2023-01-14,UPDATE,Admin,PII,OK
98896,2024-05-27,MODEL_RUN,Admin,PII,OK
98897,2022-06-28,MODEL_RUN,System,PII,OK
98898,2024-05-09,VIEW,Analyst,Financial,OK
98899,2023-08-18,UPDATE,Analyst,Financial,OK
98900,2022-10-26,DATA_MASK,Analyst,Financial,OK
98901,2023-10-27,UPDATE,System,PII,OK
98902,2025-07-31,VIEW,Analyst,Financial,OK
98903,2024-01-02,MODEL_RUN,Admin,PII,OK
98904,2022-01-21,VIEW,Admin,Financial,OK
98905,2021-07-25,UPDATE,System,Financial,OK
98906,2022-11-05,DATA_MASK,Admin,PII,OK
98907,2022-09-24,VIEW,Analyst,Financial,OK
98908,2024-06-13,VIEW,Analyst,Financial,OK
98909,2025-03-10,MODEL_RUN,Admin,PII,OK
98910,2025-11-12,DATA_MASK,Analyst,PII,OK
98911,2022-03-12,DATA_MASK,Analyst,Financial,Violation
98912,2024-11-29,VIEW,System,Financial,OK
98913,2022-06-22,UPDATE,System,Financial,OK
98914,2025-08-25,UPDATE,Admin,Financial,OK
98915,2022-07-13,DATA_MASK,Analyst,Financial,OK
98916,2024-01-29,DATA_MASK,Analyst,PII,OK
98917,2023-11-24,VIEW,Admin,PII,OK
98918,2021-08-21,VIEW,System,Financial,OK
98919,2021-01-18,DATA_MASK,System,Financial,OK
98920,2021-10-16,UPDATE,Analyst,Financial,OK
98921,2025-08-09,VIEW,System,PII,OK
98922,2022-01-09,UPDATE,Admin,PII,OK
98923,2024-06-16,DATA_MASK,Analyst,Financial,OK
98924,2022-05-22,VIEW,System,PII,OK
98925,2023-09-26,DATA_MASK,System,Financial,OK
98926,2021-12-05,MODEL_RUN,System,PII,OK
98927,2023-03-06,VIEW,Admin,Financial,OK
98928,2024-06-01,MODEL_RUN,Analyst,PII,OK
98929,2022-01-16,UPDATE,Admin,Financial,OK
98930,2023-12-11,DATA_MASK,System,Financial,OK
98931,2025-09-16,VIEW,Admin,PII,OK
98932,2021-10-22,DATA_MASK,System,Financial,OK
98933,2025-08-06,VIEW,Analyst,Financial,OK
98934,2025-10-17,VIEW,Admin,PII,OK
98935,2022-12-21,MODEL_RUN,System,Financial,Violation
98936,2023-03-26,UPDATE,Analyst,PII,OK
98937,2025-10-31,UPDATE,System,PII,OK
98938,2024-02-06,MODEL_RUN,Admin,Financial,OK
